datetime,open,high,low,close,volume
2020-02-03 21:00:00,9318.05,9319.99,9251.01,9292.24,2865.416958
2020-02-04 00:00:00,9291.35,9350.0,9270.0,9301.56,3603.839249
2020-02-04 03:00:00,9301.09,9315.91,9227.58,9289.34,5632.464103
2020-02-04 06:00:00,9288.21,9318.89,9238.2,9239.8,6175.297602
2020-02-04 09:00:00,9239.92,9327.0,9108.0,9182.81,12316.951433999999
2020-02-04 12:00:00,9182.81,9204.57,9093.01,9153.51,8631.991044
2020-02-04 15:00:00,9154.3,9240.0,9144.0,9228.0,9173.681883
2020-02-04 18:00:00,9228.0,9240.0,9151.0,9204.64,4467.270882
2020-02-04 21:00:00,9204.95,9220.19,9161.18,9197.02,3306.679069
2020-02-05 00:00:00,9197.02,9245.87,9177.22,9226.98,4800.810554
2020-02-05 03:00:00,9226.98,9289.99,9205.89,9276.43,5345.257567
2020-02-05 06:00:00,9277.48,9300.0,9232.75,9258.53,5215.041196
2020-02-05 09:00:00,9258.53,9421.75,9246.15,9418.48,11119.534108
2020-02-05 12:00:00,9419.17,9479.0,9410.0,9445.62,8857.877476
2020-02-05 15:00:00,9445.66,9568.0,9430.45,9560.52,8741.350865
2020-02-05 18:00:00,9560.55,9744.45,9560.0,9672.87,13329.601351
2020-02-05 21:00:00,9673.84,9725.0,9565.14,9612.04,7460.942498
2020-02-06 00:00:00,9612.03,9635.11,9526.35,9582.97,5250.336708
2020-02-06 03:00:00,9582.97,9664.93,9571.0,9637.15,4086.692004
2020-02-06 06:00:00,9637.48,9697.78,9605.55,9645.9,8697.740625
2020-02-06 09:00:00,9645.19,9707.21,9619.3,9698.89,6090.359232
2020-02-06 12:00:00,9698.66,9862.57,9638.0,9824.3,21146.802913
2020-02-06 15:00:00,9822.32,9839.63,9733.41,9771.57,6731.760041
2020-02-06 18:00:00,9771.87,9792.0,9717.85,9783.43,6066.668834
2020-02-06 21:00:00,9783.39,9801.98,9660.0,9772.0,6879.346231
2020-02-07 00:00:00,9772.0,9855.0,9752.65,9800.0,5954.663789
2020-02-07 03:00:00,9800.0,9828.47,9741.17,9756.7,4552.097025
2020-02-07 06:00:00,9758.01,9811.26,9745.0,9773.08,4654.661067
2020-02-07 09:00:00,9773.07,9885.0,9773.05,9809.33,8886.304586
2020-02-07 12:00:00,9810.01,9845.0,9730.54,9823.22,6946.853934999999
2020-02-07 15:00:00,9823.29,9836.27,9764.0,9781.03,5208.261894
2020-02-07 18:00:00,9781.03,9809.96,9740.0,9741.49,3738.212788
2020-02-07 21:00:00,9740.6,9831.0,9730.0,9813.73,4025.059548
2020-02-08 00:00:00,9813.87,9830.06,9706.74,9729.08,5322.427173
2020-02-08 03:00:00,9729.08,9780.0,9667.11,9760.99,6051.468059
2020-02-08 06:00:00,9761.0,9821.0,9751.81,9805.49,4811.03833
2020-02-08 09:00:00,9805.2,9845.0,9780.0,9810.02,4511.4349
2020-02-08 12:00:00,9810.02,9866.0,9750.0,9840.99,8609.357034999999
2020-02-08 15:00:00,9842.11,9888.0,9810.1,9862.19,5653.105254
2020-02-08 18:00:00,9862.52,9870.0,9810.62,9856.87,3414.882849
2020-02-08 21:00:00,9857.73,9940.0,9840.0,9895.05,5227.130066
2020-02-09 00:00:00,9895.04,9947.5,9880.75,9938.9,2388.44679
2020-02-09 03:00:00,9938.86,10131.0,9937.92,10099.99,10975.876119999999
2020-02-09 06:00:00,10099.99,10166.0,10086.43,10110.93,6519.122880999999
2020-02-09 09:00:00,10110.93,10141.05,10050.0,10109.52,5665.455233
2020-02-09 12:00:00,10108.61,10145.64,10060.0,10084.35,4474.202322
2020-02-09 15:00:00,10084.43,10125.79,10000.1,10090.42,6682.379342
2020-02-09 18:00:00,10090.98,10098.16,10053.0,10064.3,3163.2783
2020-02-09 21:00:00,10064.35,10160.0,10059.53,10151.75,3539.714628
2020-02-10 00:00:00,10151.72,10188.0,10080.0,10120.59,5157.204765
2020-02-10 03:00:00,10120.4,10120.4,9756.0,9835.71,9267.676059
2020-02-10 06:00:00,9836.14,10021.0,9814.82,9892.56,10417.348857
2020-02-10 09:00:00,9893.78,9893.78,9765.0,9821.43,13041.806351
2020-02-10 12:00:00,9821.41,9900.0,9777.6,9886.63,7887.028988
2020-02-10 15:00:00,9886.67,9925.63,9812.28,9846.42,6916.6711940000005
2020-02-10 18:00:00,9844.99,9878.05,9800.02,9852.43,3728.1766820000003
2020-02-10 21:00:00,9852.08,9894.56,9813.0,9851.83,3157.171723
2020-02-11 00:00:00,9851.74,9862.18,9700.0,9759.76,6591.918372
2020-02-11 03:00:00,9759.76,9784.93,9715.0,9754.01,4143.996025
2020-02-11 06:00:00,9754.0,9789.95,9727.0,9789.88,3761.406055
2020-02-11 09:00:00,9788.99,9815.0,9762.0,9801.04,4690.501724
2020-02-11 12:00:00,9801.02,9908.0,9787.88,9857.95,8368.065289
2020-02-11 15:00:00,9857.19,10311.0,9852.58,10280.0,22664.701128
2020-02-11 18:00:00,10278.51,10323.59,10160.15,10222.04,8371.333808
2020-02-11 21:00:00,10221.98,10252.9,10168.75,10223.08,3830.472823
2020-02-12 00:00:00,10223.08,10320.0,10223.08,10252.94,6409.6994270000005
2020-02-12 03:00:00,10253.44,10333.28,10241.79,10319.53,5123.298796
2020-02-12 06:00:00,10319.57,10450.0,10226.44,10292.3,13187.220866
2020-02-12 09:00:00,10293.0,10370.75,10236.44,10343.4,8094.974665
2020-02-12 12:00:00,10343.4,10415.0,10284.46,10346.12,8472.453916999999
2020-02-12 15:00:00,10346.27,10374.94,10250.0,10354.91,8134.178516
2020-02-12 18:00:00,10355.06,10383.97,10313.0,10377.9,5307.24454
2020-02-12 21:00:00,10376.67,10410.0,10303.0,10326.46,6278.993203
2020-02-13 00:00:00,10325.33,10423.88,10310.51,10405.75,5911.551982
2020-02-13 03:00:00,10407.29,10440.67,10365.0,10435.82,5453.7257500000005
2020-02-13 06:00:00,10435.98,10491.0,10110.0,10260.86,16165.71327
2020-02-13 09:00:00,10260.86,10264.14,10080.0,10151.11,12665.693359
2020-02-13 12:00:00,10151.66,10500.0,10100.2,10248.93,22415.696739
2020-02-13 15:00:00,10250.26,10315.65,10145.5,10199.68,8757.615364000001
2020-02-13 18:00:00,10198.64,10271.96,10185.03,10226.61,4270.198638
2020-02-13 21:00:00,10226.5,10252.79,10181.88,10229.63,3704.163657
2020-02-14 00:00:00,10227.78,10281.18,10178.27,10260.68,4702.675701
